,id,isotope_scatt,S_vib,Cv
25595,25595,9411862736.245958,668.5135462278762,127.39486667035345
25596,25596,1976950404.2856245,487.83595048393283,156.66590846703792
25597,25597,10171357457.941847,999.4644804240526,142.78415542495387
25598,25598,384705080.4312398,131.17453359477685,207.7648758183927
25599,25599,498149379.22882175,66.31425363660776,83.22719014659691
25600,25600,69204946.52128966,818.0915011161335,116.34239379112074
25601,25601,19315538138.404194,57.54827237033812,67.41941616206013
25602,25602,19257204498.02692,1663.2893917600188,211.43846009663494
25603,25603,5645468633.297616,586.3445587845455,158.09666722852128
25604,25604,113192450312.42516,191.49842034642265,101.17885877963565
25605,25605,2019653028.0244353,664.1599696843192,427.0449491999195
25606,25606,8483481597.791947,177.96976127633485,65.54561583856233
25607,25607,3351489881.0488625,376.68926292082773,152.18566825924128
25608,25608,19781192302.097736,300.2415020707498,183.68956646087614
25609,25609,10613773764.130848,166.547949006455,133.44306453233477
25610,25610,7583373033.472902,337.2265290095602,166.39744016675942
25611,25611,16514800965.98035,874.5163870397379,165.70454087625012
25612,25612,0.0,68.32642715089203,71.7438795847012
25613,25613,10574186648.974434,324.91791486007463,113.76672780414033
25614,25614,10782718346.687347,248.3264346068495,59.98038326808961
25615,25615,2261590295.0110564,367.5966396821306,73.69294169022986
25616,25616,24585297.513863526,447.62850819463046,80.92033740885087
25617,25617,2387056530.4957767,324.5627282619739,108.06752151278963
25618,25618,24476126481.980907,517.5334884158505,152.96421432577563
25619,25619,841148660.6741753,753.2561179824452,199.2685553171187
25620,25620,70876962.62293845,100.29329901543747,126.08342171640675
25621,25621,30268220763.573776,125.39005143903047,140.09451599927692
25622,25622,13842455230.607853,716.8178701535021,279.5010187354501
25623,25623,77074391372.17294,298.05695311847853,160.17061210235127
25624,25624,1664647057.2167718,530.8221123889655,274.60056920368913
25625,25625,17623374796.236546,306.9104189774901,110.22783276034848
25626,25626,50617931.50884982,182.36213668092475,106.58164171240414
25627,25627,4356595528.701306,745.3970624491452,93.88801793219248
25628,25628,13074188639.607212,69.18637402833191,99.47687871862937
25629,25629,10412637401.752241,147.20286616488022,45.200788371810674
25630,25630,26203785223.566708,169.96525913271196,180.65241233791775
25631,25631,41302733290.60381,1142.1116328447101,180.0965312432446
25632,25632,15447477265.371084,53.927571209122895,183.27966854164723
25633,25633,20818643265.587524,7.767761044669815,54.8983133600306
25634,25634,84013052.4043346,273.38738960895904,129.04207006454124
25635,25635,44219000923.236534,36.780036111004684,62.076270988050716
25636,25636,32371357341.071167,82.29666463216822,134.38796869938076
25637,25637,603686085180.1047,139.441356164759,173.56004568829275
25638,25638,107652321596.35596,110.07804260449733,145.7509410940534
25639,25639,27222175091.15586,441.2584423895816,273.9008595961514
25640,25640,8300826055.114785,84.41988629245263,91.31590682986486
25641,25641,6959734341.910273,318.38710020212557,227.347593681576
25642,25642,9780882136.68956,1134.488793050838,477.517191462336
25643,25643,7510239026.918632,184.4623957589345,109.96346800245973
25644,25644,21842189779.348137,74.40290731372687,95.12048304513633
25645,25645,46129220095.569984,1064.4532995511443,174.50385076193837
25646,25646,9476086705.721687,135.65599272420678,253.51452659150692
25647,25647,2241527167.401444,25.34862725881366,94.60714959823648
25648,25648,12629440950.866991,622.9468527621347,256.76073433993815
25649,25649,6948661535.46346,224.26852186320482,137.02011784021252
25650,25650,6639028290.086296,181.75774173393194,92.66488189553822
25651,25651,12079788767.008417,200.74932747570202,158.04173879828267
25652,25652,8126725842.15354,133.82576009718497,141.40759588196173
25653,25653,1601068453.8143592,102.5004899184233,105.5114407495831
25654,25654,5796787270.930983,115.98835942956882,211.014637613234
25655,25655,2891249086.3151774,148.3482054403293,68.25217752121823
25656,25656,0.0,146.65878510096516,82.7631754366701
25657,25657,14666485956.545984,-5.075973678209234,124.5041210491765
25658,25658,6876822925.179061,173.461267455379,66.41034979158394
25659,25659,514541075.36210865,21.810447064312942,56.004986848068995
25660,25660,16152810180.3678,54.24245353980037,89.89854229103504
25661,25661,5980327898.91498,238.57029243621577,212.2734063102816
25662,25662,4382694417.311735,161.07856627869924,45.945213790584276
25663,25663,54149249941.17833,452.65139115244614,174.74817907949983
25664,25664,39481498531.78626,168.46521641448896,81.91025426763908
25665,25665,18638954010.302067,30.240023923167413,138.36893168800194
25666,25666,0.0,206.14735507849613,85.90699863544575
25667,25667,34235257866.045593,23.956146299727862,105.0188711764434
25668,25668,1611211222.1013072,496.9115461790459,193.91331792701925
25669,25669,8632538871.077045,48.04509361783116,57.55973259953974
25670,25670,10893783757.692074,667.8208003240892,165.94203665479276
25671,25671,9209589649.850317,700.9102359149296,148.13705011467312
25672,25672,1886001088.3974967,84.12521477886462,121.22675346047068
25673,25673,25197206937.165504,488.5678790853668,279.1685929224866
25674,25674,20241387813.621067,171.4588255731623,256.4506333672559
25675,25675,26817915030.293213,140.93761352674892,130.03936976497556
25676,25676,-53187503.856787354,697.221484898849,74.03505015345918
25677,25677,7920993032.687212,32.24326125479846,52.60610147340959
25678,25678,228098906.4970682,744.7599507858419,97.84906524434139
25679,25679,1234437173.9436564,189.4601588526589,149.45547401597318
25680,25680,18418093.265295792,222.66372275505725,63.853311156684406
25681,25681,4571333403.847245,407.00399018010876,95.04757063961435
25682,25682,85054680179.38763,266.02740570079686,221.91218473064106
25683,25683,1372871323.6510656,776.3515685949151,94.08491627716981
25684,25684,18350966318.727478,304.5871554291015,199.51270229866586
25685,25685,9619601541.039639,25.90407942233784,87.70245850211548
25686,25686,50275048669.690834,74.85307673344057,74.20986923313367
25687,25687,32761074243.418903,392.1803262655025,358.9715970058516
25688,25688,3956988553.141601,289.13537902379306,120.13573061930664
25689,25689,0.0,205.93776338031392,82.14859608826826
25690,25690,836592339.5133529,335.79642681397513,149.05279958933153
25691,25691,6224213747.347079,1659.7610005627573,167.79391665060876
25692,25692,3050025161.596617,194.29721554996422,55.59898542500202
25693,25693,20711460194.461628,51.567958962407545,76.06567777741321
25694,25694,-169635278.55742666,309.10842421771207,50.42160028294628
25695,25695,21352993039.463345,95.48998536801328,129.59706177959336
25696,25696,7792855186.756916,101.09813006445768,104.86503305916173
25697,25697,12676032582.790878,1160.9529302097933,179.0719135855006
25698,25698,339709011.0046728,675.2203972302498,72.98737142180379
25699,25699,501087522.5187468,155.2231233196762,66.20886491515746
25700,25700,11554638216.702093,277.04661029105347,109.52851125514832
25701,25701,127787143369.3094,47.913566581629226,56.20755251245986
25702,25702,181201467.43105254,286.9437797312318,108.80351564535326
25703,25703,9662544552.09743,349.3942232921105,111.36899707498671
25704,25704,1839050939.8439426,439.50737994370695,181.76714403627727
25705,25705,44081870609.62866,327.8322962138294,258.4108087774013
25706,25706,24231494739.496525,102.6760041052727,175.77010766280264
25707,25707,1066557121.1604986,129.6316465445643,137.00034759903951
25708,25708,19440854149.166275,455.09838444550047,270.0457233689327
25709,25709,4312560462.106333,144.92442243225665,126.15765201660706
25710,25710,4352982162.7278,148.34959971247028,116.25062788800395
25711,25711,13993996692.424013,1537.9223159839025,330.97962243504315
25712,25712,128605773669.80655,668.7669603988984,452.9143404344013
25713,25713,13392662997.042112,350.4914288733749,237.77238337835527
25714,25714,4208521387.3836102,229.1321233927525,160.0148897615711
25715,25715,81122061172.49687,109.87451151394596,140.34932686409107
25716,25716,15942211537.670115,192.29553510968523,172.88097824199266
25717,25717,1770195921.050067,315.06732748802904,83.6566840021461
25718,25718,3548752548.5436583,1076.909613327665,146.46226807643527
25719,25719,249575602.54950055,193.31623122801926,104.53108563309485
25720,25720,25330744002.238056,107.92424688947179,175.02628261472037
25721,25721,127161542449.542,35.29172786647764,107.92493646342504
25722,25722,21775647042.26345,134.0078167906086,88.5874978429965
25723,25723,0.0,288.6149506112974,137.04479410342407
25724,25724,0.0,305.28380971481545,285.64606468320534
25725,25725,1125074938.641807,284.55430336105303,46.99044584805226
25726,25726,6887115028.399921,304.4379311794554,214.4149359187145
25727,25727,2024698309.003412,1012.9221788632868,142.3258776249164
25728,25728,12872636626.426094,857.8065865429121,135.83257062114927
25729,25729,-225216352.10663494,907.8442806186307,74.38705445580743
25730,25730,70262162972.13681,116.29359426297832,57.398597127675515
25731,25731,2416282300.487759,384.4915218921927,107.0603570916544
25732,25732,783568072.8608838,66.46326360579344,81.80086294317353
25733,25733,7539891276.020425,187.60731334016518,102.6238113126315
25734,25734,10905900264.596739,339.24422367493537,160.7844155555598
25735,25735,20920901513.165928,476.02280782651343,145.8243174849093
25736,25736,22102789582.293407,336.6856858573822,97.10059576838204
25737,25737,0.0,167.58613591230656,127.71464087292203
25738,25738,116576017.03592338,2441.603414351032,221.1218466814076
25739,25739,15503622660.045097,411.2517440376009,125.57809303212227
25740,25740,33098902797.76323,79.10149078436449,177.56127293897094
25741,25741,90015804452.02406,229.07241665486148,84.21422388238872
25742,25742,394677967.58728164,38.67671145439177,56.34394961187192
25743,25743,22637041728.545258,25.210710279239738,125.19273088966378
25744,25744,2659359957.087207,428.581882901485,294.1501999509513
25745,25745,15230401211.040075,626.3602535998372,136.84688592706408
25746,25746,16814948164.628565,207.69723769417524,137.76371411013642
25747,25747,45604754530.72027,90.66449328394958,130.56049346004178
25748,25748,24343726954.141506,125.81646985307957,125.58313978348978
25749,25749,2375294607.636049,160.16061415328645,65.79157855874023
25750,25750,1361578330.064228,11.179262446914827,104.5095347167975
25751,25751,70583565702.2238,130.87286255920563,102.88767120308746
25752,25752,2204794873.195698,542.1841204195097,155.0720084932815
25753,25753,15954645975.977892,1356.891837844014,411.48914630245434
25754,25754,5205494813.466591,319.7162288538844,70.57229365548962
25755,25755,1118587853.914549,361.1714711926177,120.7683524262415
25756,25756,7839016892.493538,-6.663639977683241,52.74634636807136
25757,25757,378584270.07576555,663.6259033686958,72.81859178692592
25758,25758,52201236262.03936,690.4801845363367,164.12419909665462
25759,25759,63412081474.61341,127.42104301822663,179.05890891960195
25760,25760,35191827930.11363,400.7111904348579,256.5736731202456
25761,25761,4090475570.566618,194.56886546206948,112.65571758688118
25762,25762,8661451503.920246,42.62586561184952,153.05128316054476
25763,25763,6079716698.460405,326.005895337913,216.26340619439154
25764,25764,9037304644.352285,497.38754769894985,107.3800338159846
25765,25765,15171680272.341562,1001.3913851832413,358.89612636112537
25766,25766,0.0,910.2652073175124,168.66381850261092
25767,25767,85705938620.75127,11.897033825463724,185.31849396513442
25768,25768,360779515.3831918,54.32949689612623,141.24747881098187
25769,25769,5352772565.037035,82.71048098986338,191.46670055453015
25770,25770,154268522810.61047,801.1696674170615,250.84663768349267
25771,25771,6044276872.782004,654.8985018329798,142.08894217174142
25772,25772,11072676109.720175,32.11487062549296,53.3666323639167
25773,25773,1040725720.9040519,519.2335832946295,164.65350670537464
25774,25774,4176820363.1317925,139.9665173076455,104.02465574186397
25775,25775,2781189666.912562,659.9412861504022,126.55088883093933
25776,25776,1214320934.2086957,163.26934349357242,101.44642978335946
25777,25777,430200475.8023945,178.1012350687878,367.14171316201237
25778,25778,526277567.65683234,25.763984350147517,55.232246176005624
25779,25779,662475326.2200884,1055.388079813259,236.69196867966357
25780,25780,0.0,363.9507308892118,78.54602091492877
25781,25781,21307848638.16388,171.2545296981072,117.63686865346844
25782,25782,13392219101.76228,436.1170749765002,175.45658918029554
25783,25783,126348135.9684742,37.66372789359237,95.55230367293086
25784,25784,4952770117.549252,277.0733288418448,385.2464365908397
25785,25785,1330626716.8360243,386.7896419290197,48.25720547749249
25786,25786,22986365431.588837,65.61473436796544,73.24211263361995
25787,25787,3881816836.3853602,275.8480659925109,86.72986724022203
25788,25788,1629839315.1811345,165.2484983028181,60.89335965403079
25789,25789,20454823955.56394,1197.8704758795382,301.73287997278163
25790,25790,5024660403.59832,590.1983617060424,111.76990237540416
25791,25791,24329970992.009716,116.29100212846316,142.4358669290062
25792,25792,9282686312.933645,308.7773743411112,126.9711677007356
25793,25793,2421309043.353797,355.10652868864247,107.49281511643844
25794,25794,20922806466.041664,52.6005437215407,57.21194364503866
25795,25795,27483626996.174667,27.947867321691138,132.40475770705433
25796,25796,101766664608.40825,525.1399360744897,235.8892498560081
25797,25797,40926136990.48768,156.7697485008602,247.68590733883119
25798,25798,77747417263.33301,149.3625162055234,222.29968226755577
25799,25799,6254760925.358295,82.11043273759232,59.13315398874941
25800,25800,47083157361.56704,345.20038408340787,180.55938916075866
25801,25801,1792211797.127296,202.6256632254271,116.01778345562957
25802,25802,7821255000.638089,133.06082752267002,75.14570060123272
25803,25803,10995737774.095789,647.0477794806382,167.64543978139565
25804,25804,21878480060.953415,52.53191519435366,131.15080468253487
25805,25805,15627867374.42855,133.46540246030517,88.65603256612646
25806,25806,54878370127.661194,264.6414457261562,142.82301729988268
25807,25807,438387992.3090627,82.16069480585487,175.35872908350515
25808,25808,13635846424.193716,555.8612213000553,210.19796314002528
25809,25809,41288248415.44879,945.2793835977704,179.6966297686099
25810,25810,2932366562.8866396,92.36797997688653,70.56273686053481
25811,25811,49909256756.53264,250.62938616181097,142.58145417006958
25812,25812,6425315481.274393,16.9175041033435,51.200962836009246
25813,25813,10209964435.972069,302.90211641459115,130.96230271678644
25814,25814,5317353810.852346,3520.1810066830462,480.46905981980217
25815,25815,43247800357.036865,407.5112571308817,361.0851820906429
25816,25816,53499112684.62111,115.37701982270995,146.53634505459064
25817,25817,0.0,139.79487787096733,103.08205075165625
25818,25818,7874022365.288615,131.7056478949953,138.7345858345925
25819,25819,14112399341.338596,24.76226134456501,49.85118604236223
25820,25820,12874395173.698923,172.1058536703634,73.90332930980607
25821,25821,2582394357.071092,427.56235989854025,94.76121225288341
25822,25822,149532336069.04892,1340.6232294447573,406.3302826641808
25823,25823,515015497.69653064,0.3147169286673151,56.203630881998954
25824,25824,16547720653.281801,371.6941360281563,95.52369009164624
25825,25825,3185574846.6704464,101.54195384726879,125.62449430683917
25826,25826,43582559969.98908,1120.2175473571128,177.19923301810104
25827,25827,6420480120.74282,317.82710931372264,233.3551100011274
25828,25828,9966372360.672228,602.6022876485773,163.26019216101759
25829,25829,1049735713.9122763,766.6465027437747,94.58442257950361
25830,25830,107215829.30664045,78.66778128192624,98.14223885944145
25831,25831,11843706663.448372,405.9644715040044,218.77825104304333
25832,25832,20920754259.77173,68.19941829123543,130.14594540256078
25833,25833,11296798940.214182,695.230718776648,221.34529761842717
25834,25834,128872070821.30342,53.196710058028266,56.0817682239999
25835,25835,206089857.85753718,42.36215928873613,173.38420983714545
25836,25836,24717835490.18485,171.31141745054947,92.96396192380548
25837,25837,6502109905.314088,320.8000181915828,107.6408395351523
25838,25838,42772344326.77483,135.37060752805556,148.11941174090748
25839,25839,1833997745.3080118,50.17940487015875,171.88940357947806
25840,25840,3932724118.3755517,165.60776737520416,70.47129823045184
25841,25841,23871880795.420776,741.2642957059501,93.00119637551903
25842,25842,3183634418.6963944,103.63313548202726,150.471977525328
25843,25843,2549088639.998082,159.1713411638532,41.68151664582755
25844,25844,159875033852.38293,998.9296165701295,364.48045519265946
25845,25845,6736978784.431751,1013.3172470433237,195.8519853945373
25846,25846,1334829641.8178246,26.081673918987168,129.73620436473038
25847,25847,279262929422.4633,1593.6587814426327,385.84755221713607
25848,25848,8732288533.800335,705.4410838527583,93.17610051475266
25849,25849,48074474842.31241,282.24728605744957,143.6549655644367
25850,25850,33746519125.01178,239.18642127777946,126.3458708151194
25851,25851,35846364733.962006,290.6440669250288,130.69813694139637
25852,25852,122265123.97575787,215.25071141056438,198.573633765672
25853,25853,19452309096.63,57.752769676613326,55.99707974410271
25854,25854,35654861922.24851,343.6544342730393,198.49673159848885
25855,25855,449933673.7939396,129.74699350467728,91.99489937720459
25856,25856,6646467873.742276,-20.042052925125866,68.2786649607334
25857,25857,3212257688.4354157,949.6226097023184,95.90024701936412
25858,25858,168644464985.15817,359.81926233383007,120.95453135683714
25859,25859,2311114412.3066287,702.5595230680728,94.62691379568504
25860,25860,77677391149.82352,268.54266552942784,173.82923166192185
25861,25861,357784189.75582063,587.427300100652,72.23411369422337
25862,25862,9954610053.066046,586.2008351185771,139.0451171081802
25863,25863,1574868811.5430665,976.4842223001639,96.7356450142784
25864,25864,4852162481.183984,2056.99598043684,308.20571683159704
25865,25865,17435451968.451225,40.94196540672826,97.50098414455384
25866,25866,39240000381.80217,323.06695122252967,145.09585723387397
25867,25867,1197176202.8127644,347.146925379643,58.68678952276023
25868,25868,16838908568.442286,285.96970181381766,266.5672002818264
25869,25869,2304051763.414964,722.459717733532,95.89730075455067
25870,25870,33718801769.09791,187.72036236438163,82.14350855336293
25871,25871,890029646.258161,909.6730000329744,73.49751360953402
25872,25872,2202045146.6067204,631.1861711573637,94.56002913762356
25873,25873,32534614346.356934,310.4294073330553,214.5756492727227
25874,25874,902942753.4671118,1043.3236325339233,217.76628558927965
25875,25875,3263863601.800897,451.6143266781465,47.54539712682123
25876,25876,10173954644.180964,211.029210372225,73.7029934275488
25877,25877,13374651812.90752,262.00593744313824,127.21124382210907
25878,25878,77885960134.30713,176.25797186935296,111.84931992092069
25879,25879,5978803312.421793,196.31425267603638,90.65938052737764
25880,25880,47183118603.840294,464.1919245281057,153.32826945674887
25881,25881,13222963825.44506,270.9887495098961,209.31118634085746
25882,25882,15550675832.269756,101.04536807275159,143.84849407264758
25883,25883,61845119983.427124,759.3271285401738,138.09925920828198
25884,25884,79064690479.66739,147.55578362319386,93.16628494725612
25885,25885,52888814147.666245,118.33554577076494,127.53663850949965
25886,25886,57612887471.13613,264.61629091202974,141.4631540710955
25887,25887,1798356700.2010496,891.4711038386031,122.05032076982724
25888,25888,20411345043.62476,176.2985776288861,107.39695543143256
25889,25889,1827045475.2723327,102.34267736719573,79.27493170780913
25890,25890,13454114951.558037,323.42585659170425,215.2971959605963
25891,25891,23570359689.078197,720.3516291710283,86.48509151849437
25892,25892,54682281.731139615,54.460542978293056,125.46490956488402
25893,25893,2976690767.084873,115.32929451178654,161.29742763840534
25894,25894,2966563632.266088,423.71773013584465,68.2690226411256
25895,25895,837190570.4808997,45.75061624693152,59.14725662485823
25896,25896,49158347440.34265,508.8915875567725,171.10730628416889
25897,25897,331841938.0726762,121.96707956890407,110.07821593024342
25898,25898,81038589024.71855,489.58567187110714,295.2317054493318
25899,25899,835624788.3319666,148.57151680115328,70.71147957042363
25900,25900,7379165797.705932,323.51953520789357,91.97633882488417
25901,25901,684185330.2393812,1422.9313806153152,261.0432823609717
25902,25902,6344983459.781763,113.985496005368,113.31016570486001
25903,25903,20098498802.53703,192.63497382744777,96.44934630867353
25904,25904,45802314745.897705,312.0004730165308,90.76453471390354
25905,25905,50587410329.75877,107.9993033392992,150.2526097534142
25906,25906,85055402763.61713,266.12068881987716,221.91153413328624
25907,25907,29105288747.51109,729.9933924864115,207.54443818721106
25908,25908,0.0,507.16008108462205,118.23754106192732
25909,25909,4296432315.837675,1270.1456472983696,136.83713576248616
25910,25910,19307900559.743454,11.921600621362325,19.70069277620352
25911,25911,558680414.6015427,830.874765376748,97.28211241544108
25912,25912,5361086714.607584,316.5212114995632,92.86437474901415
25913,25913,2390520857.5198693,360.75350280975874,201.64712879147157
25914,25914,1043603413.7529197,273.1205310227184,73.30103599715129
25915,25915,348846655613.79877,815.2395071890595,168.70929743865156
25916,25916,1341933990.6311324,443.26034895259625,121.90571208237988
25917,25917,26544383711.11669,446.30106590883526,174.9626585886811
25918,25918,226193024147.54584,16.86075127362255,36.92357383205037
25919,25919,6952734166.635577,615.6325439955018,97.12849278962126
25920,25920,64351216255.6778,170.46496280542922,199.9764845273395
25921,25921,438790694.6693106,167.22146642987528,89.30262541694792
25922,25922,34799203565.476585,678.9144119666379,197.02717193196708
25923,25923,93655134.77449775,125.90139903566106,44.89988766839878
25924,25924,368695491.9044717,270.7229228153012,207.2896289784318
25925,25925,4662498821.27334,98.54872502559381,98.28213239518709
25926,25926,13023452813.723639,103.77594657787353,92.86433439388121
25927,25927,8542750481.750752,328.1294691206723,139.59820894606747
25928,25928,9426221381.124332,240.77031457738494,181.42927993538123
25929,25929,181654233.01099378,669.7290016666334,48.32615114086073
25930,25930,30587163206.30366,1464.1510223017763,193.13740073127596
25931,25931,5626088420.380478,949.1713493255398,226.27300360099753
25932,25932,7763030377.428306,415.70904398882743,93.99173867305043
25933,25933,128609720600.9128,668.8120914559687,452.9149440967568
25934,25934,8068267088.606674,655.5301138415147,160.6449324605304
25935,25935,1251920870.8485818,429.74333467347395,94.2239807927856
25936,25936,2527133204.7782526,99.6228177431933,132.3228226027402
25937,25937,15276358687.189837,129.08898359695556,82.69849202565331
25938,25938,118003210.68778154,355.2256917736038,79.22573938420616
25939,25939,12158295940.493511,108.73785165507742,95.10217328578348
25940,25940,9171693448.203854,38.26412057100698,96.35552087637363
25941,25941,13242948283.72891,1010.6173321014877,94.43324943045656
25942,25942,68343799540.74439,968.6352083435222,83.7387591985422
25943,25943,12663794538.101763,241.57766770919176,115.51513467252015
25944,25944,87106187494.52962,70.03587186490039,139.04069506486326
25945,25945,146858122.02071723,228.2433918682654,103.23753407617801
25946,25946,45887898046.80412,152.46513589002473,86.30633809620811
25947,25947,5993017562.875171,165.5936690040256,90.57712240728566
25948,25948,78550717626.00203,74.90858175913381,234.03114977788584
25949,25949,51225750561.31833,1230.2073606086078,406.8212914641052
25950,25950,40793158548.65872,43.38374179648065,51.58825676389651
25951,25951,7055977164.074286,1038.7022216156272,168.02184148151542
25952,25952,14162910035.23009,365.9454545218984,82.45319524124189
25953,25953,1559794053.3756053,293.4651480845174,330.7380579728564
25954,25954,113844788732.87164,302.100970900169,246.401934916
25955,25955,27755973534.181038,69.55641643194961,65.00739227378699
25956,25956,20096638362.69094,171.84970934162752,75.99787903600239
25957,25957,9437983514.376999,57.68050073054988,135.8991012718247
25958,25958,19072660697.30192,255.05350551119906,90.26162110590859
25959,25959,3702845881.0020957,448.9101780878501,94.53591760476264
25960,25960,5750836321.393824,198.90576102683343,65.7722379350591
25961,25961,0.0,147.54738850925492,78.71741740428031
25962,25962,69823307568.32204,176.0841040838767,113.82715651146343
25963,25963,22208410691.946045,294.12034506087616,88.03657388257096
25964,25964,23393324175.379307,112.64235684615093,105.62094165795516
25965,25965,0.0,154.59828700710497,88.05501884570259
25966,25966,713708605.9809877,680.0116567479181,95.67962945543177
25967,25967,65365223534.113754,64.15729178563649,94.57608075075068
25968,25968,17798210925.269,657.3688380290132,295.25588746001176
25969,25969,6760953096.199897,894.138218375134,90.31247204587395
25970,25970,8359873354.178959,617.8509206184815,192.79845539126308
25971,25971,31218095288.75806,409.8864986045469,253.9395863361412
25972,25972,2024085936.5765798,163.11791046725529,47.10452337889908
25973,25973,48475703614.77306,95.70193123956463,103.16075682512941
25974,25974,12513796238.8772,360.76442998723684,95.13465724751558
25975,25975,1466147635.3042388,18.359024146821184,38.5829941643441
25976,25976,2992019588.6922774,825.9848755692759,201.18789018864524
25977,25977,459181004.00810564,4384.093658566782,265.82727148987095
25978,25978,5670341691.863789,56.13582885707099,91.84659656180342
25979,25979,11163648449.62113,41.212196426847065,92.34878760258819
25980,25980,273692502411.00867,205.59886104287406,91.0314509570863
25981,25981,15207514726.530352,767.8692296680957,210.2111831715534
25982,25982,34652778940.5245,176.4069246773684,100.41231003587305
25983,25983,0.0,22.14177455244565,38.67718364896743
25984,25984,0.0,537.0610088349126,93.42768855625731
25985,25985,10248969008.469082,437.54297748124577,47.4116606565392
25986,25986,6440992643.673344,1095.0065076916728,164.43012305682754
25987,25987,39967948262.33836,132.13532678807903,149.91690743959492
25988,25988,19895401757.02077,811.9860139770515,225.01204547401662
25989,25989,5451895.003969627,452.38036183127673,104.10894076108828
25990,25990,56721808244.0442,286.31774604225495,60.920739806222855
25991,25991,7131197715.308502,520.4502197981412,95.84472502758297
25992,25992,54981473.28342065,772.8495203935429,98.29171633684673
25993,25993,32403624736.878647,0.3220629533460031,81.75202351195706
25994,25994,9003960646.130754,374.3428498909633,87.47342265503156
25995,25995,27483626964.744846,27.947883952125455,132.40475754479692
25996,25996,0.0,142.90137675229377,108.43777841408928
25997,25997,2880721018.8708005,564.3969416275227,93.24884249005065
25998,25998,4817759546.629321,181.45686119594163,76.87830956586868
25999,25999,44784060433.12123,133.7022419356456,94.1896395132881
26000,26000,1255914774.6340785,166.49798569096257,94.72542854151185
26001,26001,252317477.88668928,832.1055102576952,74.00154082826573
26002,26002,2712786069.3252,395.4082919196289,161.8971020446325
26003,26003,6896746211.7545395,970.8436215776941,135.702641717668
26004,26004,792809345.6627051,833.9091546876177,97.56541690121074
26005,26005,353291273.9614534,372.97392746296265,181.27276485903081
26006,26006,43957346111.58921,218.56981852364586,126.43225681084752
26007,26007,87316765908.27597,432.0606774118012,440.3469298513218
26008,26008,2304106789.852369,668.0689287521113,96.80847839604897
26009,26009,12819851853.009943,150.9407790026574,229.07915332299405
26010,26010,20812770360.87379,284.6464939864566,374.612933916493
26011,26011,12540990837.438961,223.4796944866764,67.72275188958506
26012,26012,38617337630.28806,256.91548103696266,58.47340190470555
26013,26013,9185246802.242197,315.0394578604742,92.046258765691
26014,26014,38390554863.65085,14.204269756009259,55.8810322239234
26015,26015,2222847803.9704304,1768.4124761293178,307.81841939426744
26016,26016,22751016322.077877,305.5005721061755,93.78611572748079
26017,26017,3594968.7768051047,326.03316875020647,66.15487706490238
26018,26018,407212576.1677236,670.1738638602479,72.71489964792367
26019,26019,208876867.75098515,236.1108887478676,148.2652850829047
26020,26020,55423011222.648285,187.41718227777142,228.00975318151058
26021,26021,316742896174.7005,52.65827088490741,53.81583443319625
26022,26022,85279349428.58006,57.78862355202699,168.88592225657948
26023,26023,30709025610.588104,123.14344526458524,111.85124150657448
26024,26024,401625463.901817,746.5160662018332,103.66352397176811
26025,26025,0.0,194.61145226250082,24.482345386596435
26026,26026,52958939.81406495,426.2135081317654,212.2205178926043
26027,26027,46853643532.16541,327.3407851764733,84.78510632118858
26028,26028,81512104577.47021,148.35604553466467,98.65794004749262
26029,26029,300119672.22775507,144.02412401764326,318.9953434935424
26030,26030,4738347743.479436,222.51473762598107,68.05451296969945
26031,26031,382711640.74355876,69.409443017402,114.47050158525334
26032,26032,1618461353.6065376,267.832118555086,71.46846931798125
26033,26033,4724436442.56987,181.38737036372888,151.4401076100788
26034,26034,27730354341.535763,188.29929365914703,205.24321959887567
26035,26035,37124751087.13745,53.50589491073938,95.05705205560632
26036,26036,42913906177.26376,957.2879219721771,176.15058825838616
26037,26037,60059059640.74829,181.32987573675024,226.15970561890822
26038,26038,9978548091.083921,1170.4984557891705,117.57373803396094
26039,26039,14907812778.771624,272.4370585842189,68.64192538397234
26040,26040,201038439884.85635,282.0276280097214,196.79693192295719
26041,26041,13200915372.874462,13.160296171138356,30.844425239481506
26042,26042,4736640816.063433,378.5008009194267,160.2771281609683
26043,26043,21864591283.396866,98.36353613012919,104.67164600425099
26044,26044,26721170507.55533,373.62911581602765,204.08213542781343
26045,26045,14546242261.011398,29.643786969854194,49.474462115876726
26046,26046,3588409942.305996,219.89601185298181,106.6196204447803
26047,26047,10816302243.41925,163.1614503959341,44.43293682670292
26048,26048,16846329436.807705,291.3031565026532,146.14012670587752
26049,26049,0.0,661.9008461992769,72.1055875166456
26050,26050,7949705331.486276,33.85486504600329,47.44664537169693
26051,26051,99583052257.96432,304.4958095958882,171.24241084884162
26052,26052,0.0,732.9790777274858,67.98143713559982
26053,26053,139398787.68672687,2364.534375942568,220.83884227548765
26054,26054,206738528355.65802,297.6115398204116,206.20280535755307
26055,26055,29937804478.465218,532.3769917643784,283.26958810666827
26056,26056,2675372255.543142,201.6958682582921,47.718427835946926
26057,26057,37600897220.52937,1497.1795790773601,239.6399675831852
26058,26058,3807780222.755253,659.8075487400503,91.1138554722113
26059,26059,0.0,345.64686003150535,48.23173856400218
26060,26060,36107749173.522385,115.42828282824183,178.32571013012597
